   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.6890000e-03  -1.4422600e-02  -3.5190000e-03
   1.6580000e-03  -1.0597000e-02  -3.3660000e-03
   4.4510000e-03  -1.1559100e-02  -3.2820000e-03
   4.7760000e-03  -1.1311900e-02  -3.3250000e-03
   2.8130000e-03  -1.2262600e-02  -3.4070000e-03
   7.0500000e-04  -1.2056400e-02  -3.2150000e-03
   5.9270000e-03  -1.0599200e-02  -3.3810000e-03
   3.8780000e-03  -1.1551000e-02  -3.1000000e-03
   1.8680000e-03  -1.2524000e-02  -3.3220000e-03
   2.2730000e-03  -9.8830000e-03  -3.1750000e-03
   2.5340000e-03  -1.3248700e-02  -3.1500000e-03
   5.4220000e-03  -9.4380000e-03  -3.2300000e-03
   9.5100000e-04  -1.2753100e-02  -3.0550000e-03
   6.0970000e-03  -8.9328000e-03  -3.2420000e-03
   1.6560000e-03  -1.3539400e-02  -3.0670000e-03
   4.4050000e-03  -8.4717000e-03  -2.9850000e-03
   1.1800000e-04  -1.3034800e-02  -3.0620000e-03
   5.2550000e-03  -1.0383300e-02  -3.1440000e-03
   7.2500000e-04  -1.1427500e-02  -2.9250000e-03
   3.3960000e-03  -9.9213000e-03  -3.0640000e-03
   4.0530000e-03  -1.0918200e-02  -2.9690000e-03
   4.3880000e-03  -9.4565000e-03  -2.9020000e-03
   2.1370000e-03  -1.1701200e-02  -2.9030000e-03
   2.4400000e-04  -1.1364000e-02  -2.9670000e-03
   5.4150000e-03  -8.8784000e-03  -2.9010000e-03
   8.7500000e-04  -1.0903600e-02  -2.7950000e-03
   3.8150000e-03  -1.0738100e-02  -2.9700000e-03
   4.0500000e-03  -9.3222000e-03  -2.7230000e-03
   2.2160000e-03  -1.1464700e-02  -2.8470000e-03
   8.2000000e-05  -1.0056800e-02  -2.7830000e-03
   7.4910000e-03  -8.7174000e-03  -2.7800000e-03
  -1.5230000e-03  -1.0716000e-02  -2.6900000e-03
   5.9620000e-03  -1.0485100e-02  -2.8380000e-03
   1.7020000e-03  -9.2286000e-03  -2.5610000e-03
   1.5950000e-03  -9.0108000e-03  -2.7910000e-03
   2.3710000e-03  -1.2173300e-02  -2.7640000e-03
   5.2960000e-03  -7.3003000e-03  -2.4240000e-03
   3.7800000e-04  -1.0796100e-02  -2.7310000e-03
   1.1660000e-03  -1.0225600e-02  -2.6540000e-03
   3.5730000e-03  -9.0876000e-03  -2.6370000e-03
   4.3260000e-03  -7.5958000e-03  -2.3910000e-03
   2.1390000e-03  -1.2189000e-02  -2.7700000e-03
   2.3770000e-03  -8.2380000e-03  -2.4130000e-03
   3.7700000e-04  -8.3114000e-03  -2.4710000e-03
   3.3480000e-03  -1.0043700e-02  -2.5710000e-03
   3.6760000e-03  -1.0242000e-02  -2.4050000e-03
   3.7260000e-03  -7.3473000e-03  -2.5160000e-03
  -4.6300000e-04  -9.8095000e-03  -2.4310000e-03
   4.9190000e-03  -8.0856000e-03  -2.2740000e-03
   3.5500000e-04  -9.2573000e-03  -2.6380000e-03
   2.4230000e-03  -9.0640000e-03  -2.2380000e-03
   1.8350000e-03  -9.7742000e-03  -2.4410000e-03
   3.1910000e-03  -7.4478000e-03  -2.2750000e-03
   4.2750000e-03  -9.5656000e-03  -2.2900000e-03
   2.3130000e-03  -6.9172000e-03  -2.3340000e-03
  -1.2200000e-04  -1.0195500e-02  -2.3110000e-03
   5.8800000e-04  -9.0381000e-03  -2.4210000e-03
   5.3160000e-03  -6.1644000e-03  -2.0220000e-03
   4.1720000e-03  -9.6520000e-03  -2.3140000e-03
  -1.4210000e-03  -8.1850000e-03  -2.1580000e-03
   2.3970000e-03  -8.2144000e-03  -2.2410000e-03
   4.3090000e-03  -7.6101000e-03  -2.2130000e-03
   3.2900000e-04  -8.9608000e-03  -2.1010000e-03
   6.7600000e-04  -8.6308000e-03  -2.3080000e-03
   3.4390000e-03  -6.9709000e-03  -1.9170000e-03
   3.5510000e-03  -8.3382000e-03  -2.1730000e-03
   2.1660000e-03  -7.8550000e-03  -2.1030000e-03
  -6.0800000e-04  -7.6423000e-03  -2.1120000e-03
   4.7670000e-03  -7.7022000e-03  -1.9680000e-03
   4.3900000e-04  -7.2616000e-03  -2.0890000e-03
   1.2740000e-03  -8.2927000e-03  -2.0840000e-03
   2.9040000e-03  -6.9495000e-03  -1.8440000e-03
   2.0670000e-03  -8.9080000e-03  -2.0200000e-03
   3.7790000e-03  -5.5473000e-03  -1.9700000e-03
  -1.3400000e-04  -8.4929000e-03  -2.1080000e-03
   2.8040000e-03  -7.5225000e-03  -1.7080000e-03
   8.0800000e-04  -6.6840000e-03  -2.0460000e-03
   3.0340000e-03  -7.0390000e-03  -1.8340000e-03
   1.4080000e-03  -7.8746000e-03  -1.8400000e-03
   1.3540000e-03  -6.2913000e-03  -1.8070000e-03
   2.5590000e-03  -7.4248000e-03  -1.8170000e-03
   2.4280000e-03  -7.3393000e-03  -2.0110000e-03
  -2.5400000e-04  -6.8833000e-03  -2.0100000e-03
   3.1210000e-03  -5.9226000e-03  -1.4380000e-03
   1.7210000e-03  -7.4918000e-03  -1.8740000e-03
   6.8400000e-04  -6.5802000e-03  -1.5990000e-03
   2.4010000e-03  -7.2103000e-03  -2.0140000e-03
   1.5060000e-03  -6.1830000e-03  -1.7270000e-03
   2.9010000e-03  -5.8636000e-03  -1.3820000e-03
   7.2000000e-04  -7.6259000e-03  -2.0660000e-03
   3.8100000e-04  -5.6576000e-03  -1.5650000e-03
   3.3710000e-03  -6.3768000e-03  -1.5210000e-03
   2.4350000e-03  -7.2378000e-03  -1.8720000e-03
   1.4980000e-03  -4.6952000e-03  -1.0840000e-03
  -6.1100000e-04  -7.2880000e-03  -2.1560000e-03
   2.8020000e-03  -5.5400000e-03  -1.3660000e-03
   9.6500000e-04  -7.4545000e-03  -1.6600000e-03
   1.0280000e-03  -5.3489000e-03  -1.7420000e-03
   2.7370000e-03  -5.2323000e-03  -1.2530000e-03
   5.7000000e-05  -6.7826000e-03  -1.8040000e-03
   4.9270000e-03  -4.4154000e-03  -1.1430000e-03
  -2.4900000e-04  -5.9573000e-03  -1.4350000e-03
   8.7800000e-04  -6.6954000e-03  -1.6960000e-03
   7.8600000e-04  -6.2578000e-03  -1.5970000e-03
   2.5570000e-03  -4.6485000e-03  -1.3860000e-03
   9.9300000e-04  -5.9649000e-03  -1.2500000e-03
   1.9400000e-04  -5.2060000e-03  -1.6530000e-03
   2.6470000e-03  -4.9743000e-03  -1.4280000e-03
   2.9740000e-03  -5.6422000e-03  -8.8600000e-04
  -1.7260000e-03  -5.9766000e-03  -1.9860000e-03
   4.1780000e-03  -4.3225000e-03  -7.4600000e-04
  -2.0610000e-03  -5.9870000e-03  -1.9930000e-03
   4.9310000e-03  -4.4320000e-03  -8.0900000e-04
   2.0700000e-04  -4.4348000e-03  -1.3370000e-03
  -2.6300000e-04  -6.6493000e-03  -1.5460000e-03
   1.9230000e-03  -4.6244000e-03  -1.1820000e-03
   2.1730000e-03  -4.3751000e-03  -1.3260000e-03
   1.5030000e-03  -3.9249000e-03  -8.1400000e-04
  -6.7600000e-04  -6.4900000e-03  -1.6150000e-03
   2.4560000e-03  -3.6209000e-03  -1.2260000e-03
   7.2000000e-05  -6.1596000e-03  -1.1780000e-03
   3.0030000e-03  -2.9394000e-03  -1.0530000e-03
   4.5300000e-04  -4.4245000e-03  -1.1650000e-03
  -1.0800000e-04  -5.4939000e-03  -1.2400000e-03
   3.5250000e-03  -3.6179000e-03  -8.4200000e-04
  -1.9100000e-03  -4.3471000e-03  -1.4260000e-03
   2.9560000e-03  -4.6476000e-03  -1.0610000e-03
  -9.1100000e-04  -4.8627000e-03  -1.2510000e-03
   3.9910000e-03  -4.2061000e-03  -8.7400000e-04
   9.1300000e-04  -2.4048000e-03  -5.8400000e-04
  -1.1070000e-03  -5.7886000e-03  -1.7250000e-03
   2.2000000e-03  -3.4340000e-03  -8.0600000e-04
   1.9000000e-04  -3.3500000e-03  -9.8700000e-04
   2.1550000e-03  -4.9921000e-03  -8.0300000e-04
   9.4800000e-04  -2.7760000e-03  -1.1670000e-03
  -1.6020000e-03  -4.9654000e-03  -1.3760000e-03
   3.8320000e-03  -2.7568000e-03  -2.5000000e-04
  -3.2300000e-04  -4.2463000e-03  -1.2440000e-03
   1.9760000e-03  -2.8342000e-03  -9.0000000e-04
